0xD4DF5C79, serious
0x11BBAF2A, 0bogsarraykeys8eae4f91-7ee8-464c-a63e-0e3e71e5c058
0xF3D9DE9C, 0bogsindex63b90b1d-035d-49ab-8dac-97e2ea0c3f97
0x8DE38C8E, 0bogsarraykeys1b2bcdd2-6f20-4cf8-a4e6-79d6b8eb2bc6
0x87C146CA, 0bogsindex1dea475f-52d2-4eb5-a8f8-8876a9c7f219
0xCAF16E31, b_success
0x27C4935, v_offset
0xE7AA252C, ai_companion
0x59959945, traversestartnode
0x5ACF21E7, n_wave
0xB862C751, 0bogsarraykeys2d3fccf3-bd75-46d0-8687-fa3d06e90eca
0xA7F1CFCB, 0bogsarraykeysaa0d8157-0531-496b-b613-adc1cf3b3b5b
0x5FBEE1F7, 0bogsindex43be3e33-0e14-443d-bf1e-b2d97ef89493
0x8A20E55D, playlocalsound
0xC722E1EF, 0bogsarraykeysfb085cc1-6901-46a1-8b2c-cff8452c7b52
0x4BBE1281, 0bogsindexe50c54c3-c001-4b27-914e-4e3c9bb45e1b
0x499C19BA, n_scale
0x4E574D2B, 0bogsarraykeys52561e48-b666-401d-9cf9-74b173e98c34
0xEBE66FDC, s_struct
0x2161549F, n_alive
0x68C03477, n_percent
0x9D1154B2, ai_index
0x8F4B8AAF, str_kill_notify
0x63C8BD9, abort_ritual
0x1BFEFD4F, get_spawn_delay
0xF3CA6CDB, e_least_hunted
0x1FAE6C0, a_spawn_locs
0x95810297, margwa_locations
0xDD1C8260, is_occupied
0x8492568E, 0bogsarraykeysc87ecc5d-c54a-44b1-9605-ca22a7b7a87f
0x85D27268, 0bogsarraykeysaad4e312-8de2-4d4e-884f-e6aba1afebfd
0xD550FA83, str_enemy
0xC55DCD82, v_pos
0xC149EF1, zm_genesis_vo
0x547D86DC, any_player_in_zone
0x2B8F773A, s_start_pos
0x7A54D4DA, a_s_start_pos
0x2C71F013, 0bogsarraykeysd1792575-3a36-42c3-bf1a-ee0150497db3
0xF2990542, 0bogsindexa781410a-e4cc-476a-81cb-c962bc5afb63
0x8159528, 0bogsarraykeysc47dfff0-dfc6-4b7f-8a7b-39ecda85fcbb
0x8937B361, 0bogsarraykeysdda33cab-f00a-4366-b9ad-1cf411661b0f
0x11BFDD02, 0bogsindexc1cc98e8-2e8a-4f6c-a258-87f065050cd3
0x5AAF616, sp_wasp
0x15CBC876, 0bogsarraykeys9dc2c5ad-ec4b-4815-9ba4-38209af9e416
0x4505835D, 0bogsindex31cddd11-25b1-47fc-8f6b-cb77f4980374
0xAB382970, n_dp
0x2CCF1CA8, 0bogsarraykeyse10ef0ee-42d3-4d27-a631-23eeee4c079c
0x72404975, 0bogsindexc2523169-c998-43be-8e1d-d40ec7ca82ea
0x644B865B, 0bogsarraykeys44d1f8b1-5f80-48b5-9d1a-f71b697bfb58
0x60C9EA2F, 0bogsindexe5799b64-127c-451a-a8de-d4126e702164
0xF06A36E0, s_bonus
0x16137BE6, a_bonus
0xB6D98483, powerup_round_start
0xBCB35C8C, spawn_infinite_powerup_drop
0xA7367777, str_player_zone
0xBFCC6CEE, get_player_zone
0x6767B2D3, str_powerup
0xD81E91D2, 0bogsarraykeys789b2553-0a1d-4009-b0d5-9973a9f1c619
0xD1D80962, 0bogsindexbf78dbc3-7078-415a-b30a-4ce07dcd3abb
0xFA29392A, _challenges
0x4687355C, challenge_1
0xB88EA497, challenge_2
0x928C2A2E, challenge_3
0x3AD03F65, v_spawnpt
0x60934569, s_altar
0xC1E71539, timer_til_despawn
0x640CD978, player_give_reward
0x6AF83013, e_vehicle
0xFEF374CD, setforcenocull
0xC8222934, zm_island_perks
0xC9E6CCDE, register_actor_damage_callback
0x9C9DAD1D, register_vehicle_damage_callback
0x569BB3F4, s_explosion
0x71E3D70A, mdl_part
0xAC0CA58A, nd_path_start
0x3E3A41EB, delete_on_death
0x243BB261, getvehiclenode
0xEDB3A94E, get_on_and_go_path
0x8AED53C9, zm_island_util
0xD095318, spawn_trigger_radius
0xC3A5B5D9, 0bogsarraykeysae1c7f69-62d2-46a1-b06f-12d1aef4ec44
0x56A469CA, 0bogsindex697bb040-1fb0-4217-838a-1cf42003b14e
0xE6D966E, mdl_cocoon
0xA7546AAC, is_open
0xBDAE3906, 0bogsarraykeys6da47f94-f123-4865-a416-3a0c8ce0fc2c
0xA36EA22C, mdl_gate
0xC6F2FA46, v_org
0x935A64F, mdl_clip
0xF923A63B, disable_nuke_delay_spawning
0x37142CA1, getfreeactorcount
0x7D0838B3, setscale
0x3B09377F, golden_bucket
0x7A68FAF4, user
0x9F831CDC, n_round
0xF2A52FFA, s_plant
0xF8B62A68, watered_with
0xBA117436, plant_ww_hits
0xF7E05D8C, force_plant
0xD08827EA, 0bogsarraykeys2b24e627-d057-40d5-a35d-e4fe8a3d9710
0xA00EDDFC, plant
0xFB4701A4, 0bogsarraykeys301c1386-c58b-484d-a218-c99447b79eb1
0xF2789584, 0bogsindexf508156e-f725-4c83-97de-630f3711849c
0x875F1CCA, n_score
0x2C35EF82, 0bogsarraykeysc01b2e63-af9f-4905-ae29-955981466fe4
0x914C362E, 0bogsindex37fd714a-03dd-4982-8dc1-1234553c4e79
0x4A094CAD, accum_score
0x2607011A, plant_scores
0x94C784D1, plant_odds
0x9228C252, n_total
0x97F7608D, ww_odds_mult
0x80346245, 0bogsarraykeys73e86ffd-fece-4d9a-8fec-181e5604e689
0xFA9589E0, 0bogsindex406b3a9d-075b-4874-8a23-b8dfc2239b36
0xBCF101AD, plant_num
0xB88CA9B9, watered_with_4
0x76990DC6, watered_with_3
0x9C9B882F, watered_with_2
0x2A9418F4, watered_with_1
0x76A58077, b_ee_planting_spot
0x8B5F6A21, 0bogsarraykeys90622b86-a847-4c40-aacb-5c8b2cde9507
0xF461B5D, grenade
0xDABB26B1, s_temp
0x7929AF7A, 0bogsarraykeys904ad602-9436-4be1-ae02-8db52a4aee26
0x771CE00F, 0bogsindexc0d8fdbe-33bc-47d9-90f3-1cd1b54c8238
0xA83ADB54, str_reward
0x9B606949, n_reward
0xECF27A98, magicgrenadetype
0xB7174A38, 0bogsarraykeysda5a9186-5ca0-4a80-9ffd-2eb2b8aea838
0xE3F6096F, 0bogsarraykeyse1b62677-d137-4313-b1b8-e681920e8711
0xCFE6EC0, 0bogsindex423ad136-1936-41c4-86b2-f406a326d0b7
0x212A5CBA, can_player_purchase_perk
0xEFC4A577, get_to_player
0x71EF938F, 0bogsarraykeys4a05e141-e812-4f56-a41d-f52abbc5cdf5
0xF56B5229, 0bogsindex729dcfa3-79bd-4da8-9b21-907a0a95f89d
0xE4660BFB, a_temp
0xDEB6E366, 0bogsarraykeys80cede95-eec4-4cee-8026-bb5245c76716
0xBD74412, 0bogsindex72488e41-246f-46de-93b4-3d8d9748f5ec
0x7E62A389, 0bogsarraykeys2c70cb27-e906-4ee5-9a3e-d9ffb05ccb85
0x7B558F0B, 0bogsindex704e5e12-9703-4d98-b791-63c1af11e4b0
0xFE30DF8E, 0bogsarraykeys01a9392f-fb5b-497f-9fab-ae446a8f3a35
0x88925898, 0bogsindexd372343d-5bc8-4bf4-b6fc-d6f473b859d1
0xF86865CD, s_skulltar_attack_pos
0x7CC697D0, script_special
0xDEDAAE62, mdl_skull_s
0xB8D833F9, mdl_skull_p
0xC4E68249, s_utrig_pillar
0x46E88961, s_utrig_skulltar
0xD03E058A, s_skulltar_skull_pos
0xD7EB2961, s_skulltar_attractor_src
0xAE0A0DBA, s_skulltar_base_pos
0x96D0F659, mdl_skulltar
0xBA7FC287, v_open_pos
0xF333593C, zm_island_vo
0x4A27984B, a_s_spawnpts
0x94F44EDE, 0bogsarraykeys72db1b64-cdc4-4b63-be11-c90b93a1de42
0xC74718B7, 0bogsarraykeys8d49f64c-2913-47cd-bb56-9a39b439eb9d
0xF7B00B2B, ai_attacker
0x687DC92E, 0bogsarraykeys40171dfa-c53e-4bdd-82a8-26cc9c93e5a7
0xDA1CC39E, a_spawners
0x939350F9, 0bogsarraykeys25a8e76c-502f-410d-9426-a0a24b6d398d
0xAD26E7D2, 0bogsindex40567ead-0a03-4c09-baaf-5ef2c8926dee
0x158BB8DE, 0bogsarraykeys8d0c1326-30de-4065-80fd-ab94f450cd01
0xC04E25DF, 0bogsindexe6dcadb7-1eb6-40cd-950b-2d2d797118b5
0x8BFB9994, a_spawn_points
0xD3578686, custom_location
0x456C0F66, 0bogsarraykeys532601a7-6ff3-44a8-88c0-8056cf10b787
0xEA9C929E, 0bogsindex0b5c7811-c84f-4da3-bdbc-631a33dbaa33
0x4980A3E1, s_spawner
0x2CFE5148, is_enemy
0x8963BA33, b_hero_weapon
0x56DD1913, a_enemies
0x8213DF59, isplayerunderwater
0x96E7A1D9, 0bogsarraykeys37a8e0f0-aa4f-4562-b13b-182712d66e38
0xF162C552, b_dead
0xEAC31668, radiusdamage
0xF95AABE3, 0bogsarraykeys16ad673e-1556-41c5-af05-c8aefbfb8b82
0x8ABC3367, 0bogsarraykeys25219689-40e8-4950-aa2f-4a27dc846fcc
0x6BCF286A, a_ai_attackers
0x202D5265, register_zombie_death_event_callback
0x5CF145C9, on_vehicle_killed
0x5D6075C6, thrasherserverutils
0x6C2BBF66, thrashergoberserk
0x9FCEF20A, remove_on_vehicle_killed
0xE7A9CFC3, 0bogsarraykeys115a2d72-b591-4b70-9c11-ee1fa9b420ee
0x5103F616, ai_carrier
0xB2E2E19, check_point_in_playable_area
0x991DBB9D, 0bogsarraykeys693211da-fe66-40dd-af4c-9489605f825f
0xDA527312, 0bogsindex8b47abdc-42a7-410b-b98a-a4dd5f2bae9a
0x8C6350DB, any_player_looking_at
0x5E36FD2E, owner
0xC0F23D76, 0bogsarraykeysb971bc3f-97bd-4b9a-8dd0-5491c671672c
0xAFEDC233, 0bogsindex8332d2dd-2c5d-41cf-beb5-9889a389a8e6
0x41E2B60F, setentityowner
0xAB3FE756, setclone
0x5D483313, 0bogsarraykeys6cce350c-7a07-40fd-8a96-fe0579277a51
0xB833D35D, 0bogsindex75f40db3-6583-48cd-a1f7-fb51251d164a
0x4A84F147, last_active_round
0x4CB423CC, diff
0x18EB9CDC, max_activation_time
0x9A8E492, min_activation_time
0xE5AFF867, rnd
0x4AF90C8E, first_digger_activated
0x9500B0CB, force_digger
0xC994F73B, digger_to_activate
0x19E36857, non_active
0xD3F24B48, send_clientnotify
0x88E64937, play_digger_start_vox
0xC3FD2AFF, play_timer_vox
0x3943B1DA, diggers
0xB3B23275, boost_chance
0xA4A3A420, boost_velocity
0xEAE3531C, player_velocity
0xCF979586, boost
0x98905394, in_low_gravity
0x8029A253, isonground
0xF3B38C23, issprinting
0x1439C75A, getvelocity
0xF5DF04E6, setvelocity
0x3A0AE806, temptation_array
0xCAB1AE2F, end_point
0x3DF05BF1, end_spot_array
0x34FB19F, start
0xF571697F, destination
0xDB96EA8E, _pad_powerup
0x1F0F2CBD, _biodome_tempt_arrays
0xD83D7416, ent_start_point
0x16E86D0B, struct_end_point
0x9AE26370, jump_info
0xB826EE1C, fling_this_way
0x44D80E77, jump_time
0x2C1A9C4, jump_time_2
0x4F994D00, z_dist
0x98BDAAF9, z_velocity
0x40D08447, n_reduction
0xA19E3B72, forward_scaling
0xF8773F65, jump_velocity
0xFED66CF3, pad_dist
0x1AEB12E3, end_spot
0x6D8AA4FF, rand_spot
0xF3ACB0AB, rand_scale
0x703F0A06, rand_end
0x9CAFC98F, top_velocity_sq
0xBBECD0B4, gravity_pulls
0x21512264, world_gravity
0xF116A880, start_point
0x3FFFD1C6, script_airspeed
0xCCC6AAFB, sqrt
0xB404FB8F, tempt_array
0xD11BA2F6, pad_hook
0x175E6B8E, triggerenable
0xCE9855E8, struct_array
0x6D304B1C, spot_index
0x4EBCAC1D, temptation_index
0xF0E36723, rotation
0x392DE1C7, first_time
0x2C80B547, moon_biodome_temptation_active
0xC8F3C1B2, wire_struct
0x5765C559, wires
0xDD92F786, fake_use
0x6E97C459, zm_sidequests
0xDE427E40, monitor_wire_disconnect
0xDE56B798, _has_wire
0xF72F765E, add_sidequest_icon
0x1B4C1687, wire_qualifier
0x9F2411A3, remove_sidequest_icon
0x6BEDFEC1, ent_hacker
0x1EE315EA, random_array
0xC750BDCC, play_moon_jolie_access_vox
0xBB599E6, _lid_close_sound
0xB2ABB2A6, _osc_rb_jolie_spots
0x6D813654, zm_equip_hacker
0xFCBE2F17, deregister_hackable_struct
0x9C56830D, _osc_terms
0x3F13C601, _osc_st
0x51E4CE63, focus
0x57A3D42B, _light_spot
0x3A3D9A6C, _light
0x63E4F806, moon_jolie_work
0x66764564, register_pooled_hackable_struct
0x8D6A3BB2, moon_good_jolie
0xF81A004E, moon_bad_jolie
0x185A3C3E, moon_jolie_timer_vox
0x885F0359, seq_length
0x57800922, num_reps
0x8A9D5A9D, last
0xB6CA4E22, seq
0x1B637B4C, hacker_pos
0x4A13E712, hacker_tool_array
0xD509A5AF, hacker
0x7C1262C3, zombie_equipment_upgrade
0x96A0D75E, hacker_position_cleanup
0x441885C4, perk_index
0x82A5F74B, wait_step
0xBA2F8DAC, num_model_swaps
0xEB84DFEE, fall_time
0x700C1584, top_height
0xE7398C7F, speed_cola_ents
0x6C558342, perk_arrive_fx
0x3CD89969, move_perk
0xD7A504C5, perk_machines_hide
0xEE0803E7, perk_machine_show_selected
0x96653785, last_perk_index
0x728EAA61, max_zombies
0xEDD77D3E, wait_delay
0xCD0301AF, ignoregravity
0xA7D1D70C, ignore_gravity
0xCE1CEE99, mp_side_step
0xD94D6B87, nml_shouldsidestep
0xA1C47C25, shouldsidestepfunc
0x5D7F396C, sidestepanims
0x5420AE9E, 0bogsarraykeys48373610-674d-4374-bf00-2325da42330a
0x8B27E731, 0bogsindexc2dfe4ef-afeb-4261-88c1-e37029375fdf
0x684C1662, 0bogsarraykeys6efce6b3-73d1-4354-a5db-c11fd829767f
0x78CBDFA0, 0bogsindex81c60154-021c-4637-97f5-fdf8dfb99135
0xB58FD987, nikolai_driver
0x8F279593, enablelinkto
0xCD1D99BD, gettagangles
0xE98B4E9B, e_enemy
0xD013F7FA, setturrettargetrelativeangles
0x5CBFC55E, setturrettarget
0xBEF31F51, gunner1ontarget
0x6D424C6F, vehseenrecently
0xAFB82FAF, fire_for_time
0x11B475F9, jukestate
0xD09017F9, tracedir
0xB274FC28, oppositejukestate
0xE2D09319, right_dir
0x92A26805, step_size
0xE363B850, height
0xF8456B37, radius
0x72A98D9C, asmrequestsubstate
0x3E039667, waittill_asm_complete
0x59D0CA33, locomotion_start
0xB0D33E26, w_raygun_mark3
0xF0CF2CC9, w_raygun_mark3_upgraded
0x52C76FE3, 0bogsarraykeys2a472ba7-c5f3-47c5-b63a-b2682fafcbbb
0xE7649600, 0bogsindex4d0d3fa3-fa52-4458-946a-d49086b8bfc4
0x9BE07199, a_e_players
0x89EDD589, 0bogsarraykeys6bbb70db-3e60-4a6f-b324-dd413ee5824b
0x3C4621CD, 0bogsindex44b58833-ac25-428e-a815-e7d6b600eed5
0x66FA7A0F, 0bogsarraykeys0159afad-353e-4a01-9f35-db6d3b6b29ea
0x1149D9EA, 0bogsindex01d2fc1d-14e1-4876-8275-07a87416cc10
0x43A65086, s_challenge
0x8C78610D, n_player_number
0x48443494, require_look_at
0x65B3B4D0, inactive_reassess_time
0x49DF1607, unitrigger_force_per_player_triggers
0x2E2A6B61, 0bogsarraykeysd91fdaf5-0d7c-4fd9-a1fb-a25d086fde3a
0x8ED962EA, 0bogsindex797d8877-e6ef-4414-b13b-dffc658fb5a8
0x1D54629, n_path
0xC5BBC2A7, dragon_hazard
0x8D33A9B5, dragon_boss_vignette_ready
0x98DE202C, no_delay
0xB43D22BE, foundpath
0x920F85D4, 0bogsarraykeys30c90697-8841-48a5-87cc-bb92a8d3d357
0x8D63F8D0, setcandamage
0x316422D1, distance2dsquared
0xBE798A34, waittill_pathresult
0xC014D7A0, setbrake
0x8642A7FE, cancelaimove
0xADA64136, clearvehgoalpos
0x484A53D8, v_target_origin
0x8CD5B0C5, v_velocity
0xC5BB2B7D, s_powerup
0xBD132462, n_rate
0x86413430, 0bogsarraykeys38d15104-bd0f-44f2-9488-e6a3f160be87
0x95456B04, str_location
0x47CA390F, get_number_of_valid_players
0x77754758, s_radio
0x17167D70, n_round_zombies
0xB13C3FB6, 0bogsarraykeys9d2db6a3-2241-4578-8855-14034634b35d
0xEF5719BB, 0bogsindex26a0e1dd-5819-4067-8fa5-be4a6db870ad
0x856F58B, 0bogsarraykeys5a5562ed-3b60-4e2b-93e2-a92cc363c3dd
0x548A62CB, 0bogsindexc9954e64-658b-4130-8b7a-5bfeb5e79c5e
0xC66071DA, 0bogsarraykeysf506d564-d9ac-4ffa-a337-e9833fcad72d
0x1CDE3FE2, 0bogsindex80ec65a0-18f7-4548-b190-36e6cf07d2cd
0x7B722F9, 0bogsarraykeysed09f734-695e-4f1e-8cee-c4b53fceccf9
0x944A4BC, 0bogsarraykeysc1b376ca-9d19-4c34-a403-cb229a67e3f6
0x95C59E4B, 0bogsindex43c5d313-fe60-4143-b51d-c4de9753e229
0xCEEBF99C, 0bogsarraykeys34e98fe3-7905-4719-8242-86eb7ae146e4
0x86883462, 0bogsindexd167b86f-c7b5-4b2f-b681-b05bd5456fbc
0x2DD707, takedamage
0xDCF9C464, zm_stalingrad_vo
0x907901E8, n_current_line
0x9A8ABDA2, 0bogsarraykeyse9fb2600-a55e-42ef-a4e5-8b46ddf76f51
0xFF3C2A63, 0bogsindexf9257a9a-4a75-46a8-af94-bd09c12d45ef
0x34D1EA36, 0bogsarraykeys104013a1-226a-47b7-8d0e-a9ccff7cbdb2
0xA99F8B18, 0bogsindex92e919c0-b5a9-410f-8899-849d1b9a791e
0xFF914EE0, 0bogsarraykeysf780a2a9-899e-46b7-8806-ac1ac4982241
0x64420CE7, 0bogsindexbc514ec6-76ca-432f-ac8e-2c513bb75cf4
0x77996ABE, str_exploder
0xC6D58486, 0bogsarraykeys72dae3ee-41e4-4376-bb42-82750bc6faf3
0x15B740F0, s_pod
0x3582EF62, 0bogsarraykeysf55708c9-ba84-431b-a73d-09073c92f2d3
0xDA4A8B05, 0bogsindexba446580-8968-4b04-b7d5-8f7f7f0847dc
0x6140AF53, 0bogsarraykeys9013e14a-614c-48ec-b444-71d4ae106827
0xDAAF022E, 0bogsarraykeys9f5c050e-6744-465e-b641-1c492ca8f7c3
0xCF39FD12, 0bogsindex822591a4-1cd3-4345-9aa0-f435a71cef38
0xC2D73A21, mdl_button
0xC2022119, 0bogsarraykeysa6829759-1dd2-43e4-82de-cdd38f5ec0f8
0x4EEA3645, 0bogsindex4d802639-5890-43a0-baa9-546762b988a0
0x37DC5551, 0bogsarraykeys5678f038-4fdc-456a-9f82-a5621458e58a
0xC5DE2B0D, 0bogsindex60f065d3-874f-4c0a-a018-4e51f2419724
0xC6107C9B, str_tag
0xBAD24A1A, 0bogsarraykeys70199c5b-8fdb-41d0-8b08-c0fec19b087f
0x66D3568, 0bogsindex2203c099-7c63-4859-b40c-3dc51c55ea67
0xF8927CB, 0bogsarraykeys01871168-89ec-472a-84e1-9172e6bda2f6
0x882464A5, 0bogsindexb6d55847-ca7c-416e-b56f-5ef402a4c434
0x2DECA653, 0bogsarraykeysb229d3bc-249b-43a8-9095-cee92cdbdc9b
0xDDC4BB6D, 0bogsindexc7513244-b964-4d04-bd0a-4c001f0a05c3
0xD6B718DE, 0bogsarraykeys3a130636-b174-45ef-ab4b-d0f898242f35
0x6AB0D001, 0bogsindex3d406ca3-ad92-4010-bf6b-59c6fafdf738
0xEE6FA461, 0bogsarraykeysd5d895db-1ab2-4dd5-a6aa-3c42a67419d7
0x40394CD8, 0bogsindexc399b198-1b76-4415-aac1-8ebd9ccf1085
0xBE2EA7E9, loop_snd_ent
0xBFAA2B3, 0bogsarraykeyscf04c006-906f-450a-aafc-1c506fe0348e
0x2802D74, 0bogsindexb0e9b101-17a7-4e3e-94ea-f78378a3e440
0x5127887A, face_target
0xE11CE512, clearforcedgoal
0x702185FC, 0bogsarraykeysba631f20-4f20-418b-bab1-702da79f7e03
0xA3D13BBF, 0bogsarraykeys0fe48fe2-a6a9-4f1b-87db-c0759574a8d6
0x89E25A1C, 0bogsindex7748c7f6-d8ff-4480-b5a4-68f337158d76
0x2FE61C99, b_available
0x12E29BD4, str_flag1
0x84EA0B0F, str_flag2
0x3642DF18, str_notify_end
0x1E2B93CE, 0bogsarraykeysac236d27-ecb8-4987-9b69-6d6feda8c705
0x563BEF0C, 0bogsindex9135d896-5af5-418f-a78d-983c9853957b
0xEF3F75EB, clientnotify
0x6BE7E81E, n_max_zombies
0x933CB6A6, 0bogsarraykeyscd3c1225-5623-4a8a-a82e-94a71924ecb9
0xE6EC85B, 0bogsarraykeys6d7cdd33-b90d-49ff-8490-d15bf5c7b725
0xC8CA818A, wait_till_clear_all
0xBBED67DC, 0bogsarraykeys80b331fa-7f7a-474e-ab57-c24d5a232263
0xD792CC57, 0bogsindexb97e3ef7-c1ac-4140-bed7-4ae1d299fc82
0x119CBC7C, 0bogsarraykeys55366f41-ed72-4137-8599-28f02dec1804
0x3BF0C40F, 0bogsarraykeysab3254f8-6695-4e2b-917f-666f157df59d
0xA0AD5D54, 0bogsarraykeysdc0ece0d-aa46-44fe-a215-d848ecce2d63
0xF047F3EA, 0bogsindex475b60da-3cea-41d5-b46e-09446ad912fd
0xD326D7B8, 0bogsarraykeys1717dff0-d980-42b3-b102-cfe63c4c5642
0xDB9AB0A5, 0bogsindexd778d37e-6b33-469c-9fcc-3fe7c4de55a7
0xAC7C8446, 0bogsarraykeys4aed6b46-598d-4c6c-8aa1-6b52fdb6b3df
0x47DB4038, 0bogsindexe77a9f28-fc08-4d98-8c6d-9715e6dbbcdd
0xEB9BFD9E, 0bogsarraykeysdd8461eb-f49c-4edb-9fca-ce77d6b142ca
0x4B081942, 0bogsindex1e44f563-9938-410d-83b4-c32a274002f1
0xAC33AD59, a_s_spawnpoints
0x57A2DAAB, 0bogsarraykeysa4dbd615-7cf8-4bd9-98b0-6c5cae7ae319
0xFDE52B37, 0bogsindex0b409944-3af1-4b0a-9564-a686d934fc1d
0xCDE5EB87, a_spawnpoints
0xA3CE2776, 0bogsarraykeys3f55022d-be87-47c8-a0c7-7a8e2eb514fa
0x2103C69B, 0bogsindex271b104d-ed50-40c0-ae20-ce7f9c40807c
0x6F72171F, 0bogsarraykeys0f379cc4-8353-4397-b76b-1b3533e49aaa
0xF85F796A, 0bogsindexac7df6b5-d2a4-4b33-be99-d8d609a210de
0xEA49A5C9, ai_target
0xC4F84FCE, n_to_kill
0x85E4C3B3, isvehicle
0xCC296C01, n_current_time
0x44019D92, 0bogsarraykeys18fef3b2-42e0-41a5-9b4a-885bf5215b35
0x77B0FDD1, 0bogsindexe90940ef-fcae-4e12-984e-f01b1426c73c
0x9B05E48A, 0bogsarraykeys9244a768-d9ea-46f7-be09-8ebc6a297b85
0x79F42657, 0bogsindex98ae0b77-d291-4646-9f65-5f077224a5bc
0x56AD87CB, 0bogsarraykeys8433c016-2c30-4681-9d7d-d4af58f839cf
0x49F980DD, 0bogsindex1a18fdfa-759c-4a9c-8d65-85f576028dbd
0xEBBB6440, t_temp
0x96C661C6, start_locations
0xB6A3EE9D, vending_machines
0x54B80118, _dont_unhide_quickervive_on_hotjoin
0xCD5BC54F, get_vending_machine
0xC9B03C1A, sndperksacolajingleoverride
0x7103487E, 0bogsarraykeys8e729806-c2d6-44b5-88de-1a0b99fe29d3
0xD8203873, 0bogsindexfcd77891-22bb-42d2-92fc-610e8a09c290
0xEE0F1E73, 0bogsarraykeys53177a16-894d-4a9a-9c39-d3197bc46a4a
0x93C6F226, 0bogsindex7e85cb4f-8ba8-47b1-98c9-61a605d84649
0x82187DF6, randmachines
0x65324AAF, randmachine
0x30144907, machines
0xC61D34AB, _add_machine
0xECE6DAB, allowed
0x33F7E4A3, perk_machines_compare_func
0xED378F63, mergesort
0x65726665, _rand_perk_index
0xB4B92A9, n
0xA9E85E52, monkey
0x96A05F4A, powerupname
0xFF2A44D4, currentpowerup
0x71A3A588, powerup_cycle
0xDD852326, model_name
0xF304FB0F, grab_count
0x71FFAC8D, _monkey_bindpowerup
0x45DB17D, currentgeyser
0x155CEB88, g
0x2567A173, geysers
0xBA4B707D, geyser_start
0xCBF69FD2, triggers
0x2DC80428, rand_nums
0x891BCCA0, requiredplayers
0xACAC2F29, returnindex
0xD78D8A31, path_indexes
0x6001F5B1, startindex
0x3F3D042F, mazecells
0xA8D9929C, mazepaths
0xE40A7F86, loopback
0x3330E4D3, mazepathcounter
0x72E51A9F, mazepathlaststart
0x96DF1674, mazepathlastend
0xCA016F8B, 0bogsarraykeys8e9e6fc5-7a37-4162-84ee-2ddc57d478f0
0x26292F65, 0bogsindex01ee60ab-b025-43b6-adef-8a50189c1e62
0x537BEB04, spawn_array
0xE9B9BA37, quad_traverse_death_fx
0x156DE008, second_wave_targetname
0xB670D1C9, second_wave_spawners
0x827E691D, start_timer
0x690704F2, 0bogsarraykeysfdb6d473-69fd-4df7-b6ae-31df87d9d76d
0xDF776539, 0bogsindex36b57b75-868f-4a7d-ac7d-1aecbc8173af
0x5E48550F, teleport_pad_player_fx
0xAABB419A, teleport_2d_audio
0x40B54710, teleport_nuke
0x276703F8, teleport_delay
0x552E05FB, teleport_players
0xDFA06AF9, extracam_screen
0x3144FAD5, eeroomsinuse
0x492A85CE, teleport_2d_audio_specialroom_start
0x668410F0, teleport_2d_audio_specialroom_go
0xF687758D, powerup_array
0x63617046, 0bogsarraykeysaafdf5f0-87c2-42ef-abb9-a802f9c77d1c
0xB6C2016F, 0bogsindexbf553602-d971-4bbf-a0d0-8ae6777eb952
0x5E32E2B6, 0bogsarraykeys80d6c7b5-bf8a-446e-8e4b-7bbad09ceba9
0xE80F7501, 0bogsindexa57b439d-8f7c-4831-96ea-2b92c6e1b4b1
0xCF681C31, 0bogsarraykeysb2d7ba5b-fc67-4823-9531-f636df7e0f94
0x35447589, 0bogsindexdeb1ceac-b145-4d59-b771-aabf6e4d0531
0xC45B88EC, n_next_recapture_round
0x5A72A0E1, get_captured_zone_count
0xC6A6F725, get_player_controlled_zone_count_for_recapture
0x424D7C34, recapture_round_start
0xEBE90536, a_zombies
0x105ADCD5, get_round_enemy_array
0x20830EB2, 0bogsarraykeys6b876f50-3ec6-47f3-8bf9-2a2d4773c0f6
0xE6E34EC9, 0bogsindexb0f8f9bc-5053-467e-8f62-0f19dc36913a
0xFA927B2B, s_emergence_hole
0x2D4C37EA, a_emergence_hole_structs
0x6829D61C, s_attack_point
0x1B572B82, a_valid_attack_points
0xF7A4B809, b_use_right_pillar
0xD45C7342, b_use_left_pillar
0xDC9A94A, b_use_center_pillar
0x2D92B940, n_claimed_right
0x70ADBF5D, n_claimed_left
0xCDE077C5, n_claimed_center
0xCC6E846, clean_up_unused_attack_points
0x4D8D21D6, get_claimed_attack_points_between_indicies
0x4E6E564F, get_unclaimed_attack_points_between_indicies
0x9E243C8B, is_claimed
0x6E1DC91C, claimed_by
0xA866A38E, s_last_recapture_zone
0xD1BE77D3, s_recapture_zone
0xA061EC56, 0bogsarraykeys15e77d81-be7b-46f9-a76a-d0a3ff6326e9
0x7D42065E, 0bogsindex812cc6e0-e2e3-4c8f-a274-a3962be3084e
0x531F7EB9, n_distance_closest
0x6389AB3D, n_distance
0xEBC2A4E0, 0bogsarraykeysa6d22731-88bf-4d1a-aca6-4a7fc9ea0b99
0x7A383D2A, 0bogsindex03a74602-8abc-498e-adf0-c0ec33262ce3
0xA7730D40, a_s_player_zones
0x42990DDC, zone_capture
0x4D6F50A9, s_stat
0xD4633AC5, primaries
0x37CE1C29, weapon_limit
0xB9D80CD1, options
0x748C4478, str_model
0x8B88AFB1, m_weapon
